,Date,Theme,Sentiment,Newspaper
13106,17/04/17,e-governance,positive,Mint News
13107,17/04/17,macroeconomic_policy,positive,Mint News
13108,18/04/17,e-governance,positive,Mint News
13109,21/04/17,data_security,positive,Mint News
13110,25/04/17,macroeconomic_policy,positive,Mint News
13111,27/04/17,macroeconomic_policy,positive,Mint News
13112,16/08/17,macroeconomic_policy,positive,Mint News
13113,22/08/17,digital_stack,positive,Mint News
13114,27/08/17,macroeconomic_policy,negative,Mint News
13115,28/08/17,digital_stack,positive,Mint News
13116,29/08/17,digital_stack,positive,Mint News
13117,30/08/17,digital_stack,positive,Mint News
13118,02/10/17,macroeconomic_policy,positive,Mint News
13119,16/10/17,digital_stack,negative,Mint News
13120,23/10/17,macroeconomic_policy,negative,Mint News
13121,21/11/17,digital_stack,positive,Mint News
13122,27/11/17,digital_stack,positive,Mint News
13123,30/11/17,macroeconomic_policy,positive,Mint News
13124,05/12/17,digital_stack,positive,Mint News
13125,09/12/17,macroeconomic_policy,positive,Mint News
13126,18/12/17,aadhaar_political_debates,negative,Mint News
13127,19/12/17,macroeconomic_policy,positive,Mint News
13128,23/12/17,digital_stack,positive,Mint News
13129,23/12/17,aadhaar_political_debates,positive,Mint News
13130,27/12/17,macroeconomic_policy,positive,Mint News
13131,03/01/18,macroeconomic_policy,positive,Mint News
13132,05/01/18,macroeconomic_policy,negative,Mint News
13133,09/01/18,digital_stack,positive,Mint News
13134,12/01/18,macroeconomic_policy,positive,Mint News
13135,12/01/18,macroeconomic_policy,positive,Mint News
13136,15/01/18,macroeconomic_policy,positive,Mint News
13137,23/01/18,data_security,positive,Mint News
13138,24/01/18,digital_stack,positive,Mint News
13139,26/01/18,macroeconomic_policy,positive,Mint News
13140,01/02/18,digital_stack,positive,Mint News
13141,19/02/18,macroeconomic_policy,positive,Mint News
13142,27/02/18,digital_stack,positive,Mint News
13143,02/03/18,digital_stack,positive,Mint News
13144,06/03/18,aadhaar_based_schemes,positive,Mint News
13145,12/03/18,macroeconomic_policy,positive,Mint News
13146,14/03/18,macroeconomic_policy,positive,Mint News
13147,19/03/18,macroeconomic_policy,negative,Mint News
13148,23/03/18,macroeconomic_policy,positive,Mint News
13149,29/03/18,macroeconomic_policy,positive,Mint News
13150,05/04/18,macroeconomic_policy,negative,Mint News
13151,10/04/18,judiciary_right_to_privacy,negative,Mint News
13152,21/04/18,macroeconomic_policy,positive,Mint News
13153,29/04/18,digital_stack,positive,Mint News
13154,29/04/18,macroeconomic_policy,positive,Mint News
13155,06/08/18,aadhaar_political_debates,positive,Mint News
13156,01/12/12,judiciary_right_to_privacy,positive,Mint News
13157,09/10/13,aadhaar_political_debates,positive,Mint News
13158,09/10/13,aadhaar_based_schemes,positive,Mint News
13159,07/11/13,aadhaar_political_debates,negative,Mint News
13160,02/03/16,e-governance,positive,Mint News
13161,03/03/16,aadhaar_based_schemes,positive,Mint News
13162,03/03/16,e-governance,positive,Mint News
13163,04/03/16,data_security,positive,Mint News
13164,06/03/16,aadhaar_political_debates,negative,Mint News
13165,07/03/16,aadhaar_political_debates,positive,Mint News
13166,07/03/16,e-governance,negative,Mint News
13167,07/03/16,aadhaar_political_debates,positive,Mint News
13168,08/03/16,aadhaar_political_debates,positive,Mint News
13169,11/03/16,judiciary_right_to_privacy,positive,Mint News
13170,11/03/16,data_security,positive,Mint News
13171,14/03/16,digital_stack,positive,Mint News
13172,16/03/16,aadhaar_political_debates,positive,Mint News
13173,17/03/16,data_security,positive,Mint News
13174,17/03/16,aadhaar_political_debates,positive,Mint News
13175,17/03/16,aadhaar_political_debates,positive,Mint News
13176,17/03/16,e-governance,positive,Mint News
13177,23/03/16,aadhaar_political_debates,positive,Mint News
13178,08/04/16,aadhaar_political_debates,positive,Mint News
13179,08/04/16,aadhaar_political_debates,positive,Mint News
13180,20/12/16,aadhaar_political_debates,neutral,Mint News
13181,22/03/17,aadhaar_political_debates,positive,Mint News
13182,31/03/17,aadhaar_political_debates,positive,Mint News
13183,12/04/17,aadhaar_political_debates,positive,Mint News
13184,05/02/18,judiciary_right_to_privacy,positive,Mint News
13185,24/10/12,digital_stack,positive,Mint News
13186,29/11/12,digital_stack,positive,Mint News
13187,01/12/12,digital_stack,positive,Mint News
13188,27/08/13,digital_stack,positive,Mint News
13189,29/10/13,digital_stack,positive,Mint News
13190,10/12/13,digital_stack,positive,Mint News
13191,14/01/14,digital_stack,positive,Mint News
13192,12/02/14,digital_stack,positive,Mint News
13193,10/02/15,digital_stack,positive,Mint News
13194,12/02/15,digital_stack,positive,Mint News
13195,25/02/15,digital_stack,positive,Mint News
13196,20/03/15,digital_stack,positive,Mint News
13197,27/04/15,aadhaar_based_schemes,positive,Mint News
13198,12/08/15,aadhaar_political_debates,neutral,Mint News
13199,21/10/15,digital_stack,positive,Mint News
13200,03/11/15,macroeconomic_policy,positive,Mint News
13201,05/12/15,digital_stack,positive,Mint News
13202,14/12/15,digital_stack,positive,Mint News
13203,15/12/15,digital_stack,positive,Mint News
13204,19/12/15,digital_stack,positive,Mint News
13205,15/01/16,digital_stack,positive,Mint News
13206,15/02/16,digital_stack,positive,Mint News
13207,24/02/16,digital_stack,positive,Mint News
13208,01/03/16,digital_stack,positive,Mint News
13209,03/03/16,digital_stack,positive,Mint News
13210,12/03/16,digital_stack,positive,Mint News
13211,18/03/16,digital_stack,positive,Mint News
13212,19/03/16,digital_stack,positive,Mint News
13213,24/03/16,digital_stack,positive,Mint News
13214,02/04/16,digital_stack,positive,Mint News
13215,05/04/16,digital_stack,neutral,Mint News
13216,14/04/16,digital_stack,positive,Mint News
13217,19/04/16,digital_stack,positive,Mint News
13218,27/04/16,digital_stack,positive,Mint News
13219,27/04/16,digital_stack,positive,Mint News
13220,05/08/16,digital_stack,positive,Mint News
13221,17/08/16,digital_stack,positive,Mint News
13222,18/08/16,digital_stack,positive,Mint News
13223,18/08/16,digital_stack,positive,Mint News
13224,20/08/16,digital_stack,positive,Mint News
13225,22/08/16,digital_stack,positive,Mint News
13226,29/08/16,digital_stack,positive,Mint News
13227,29/08/16,digital_stack,positive,Mint News
13228,06/10/16,digital_stack,positive,Mint News
13229,19/10/16,digital_stack,positive,Mint News
13230,24/10/16,digital_stack,positive,Mint News
13231,31/10/16,digital_stack,positive,Mint News
13232,02/11/16,digital_stack,positive,Mint News
13233,08/11/16,digital_stack,positive,Mint News
13234,11/11/16,digital_stack,positive,Mint News
13235,22/11/16,digital_stack,negative,Mint News
13236,28/11/16,aadhaar_based_schemes,positive,Mint News
13237,01/12/16,digital_stack,positive,Mint News
13238,09/12/16,digital_stack,positive,Mint News
13239,27/12/16,digital_stack,positive,Mint News
13240,27/12/16,digital_stack,positive,Mint News
13241,30/12/16,digital_stack,positive,Mint News
13242,31/01/17,digital_stack,positive,Mint News
13243,02/02/17,digital_stack,positive,Mint News
13244,04/02/17,digital_stack,positive,Mint News
13245,16/02/17,digital_stack,positive,Mint News
13246,16/02/17,digital_stack,positive,Mint News
13247,17/02/17,digital_stack,positive,Mint News
13248,21/02/17,digital_stack,positive,Mint News
13249,22/02/17,digital_stack,positive,Mint News
13250,25/02/17,digital_stack,positive,Mint News
13251,10/03/17,digital_stack,positive,Mint News
13252,11/03/17,digital_stack,positive,Mint News
13253,10/04/17,digital_stack,positive,Mint News
13254,21/04/17,digital_stack,positive,Mint News
13255,04/08/17,digital_stack,positive,Mint News
13256,11/08/17,digital_stack,positive,Mint News
13257,12/08/17,macroeconomic_policy,positive,Mint News
13258,18/08/17,digital_stack,positive,Mint News
13259,24/08/17,digital_stack,positive,Mint News
13260,31/08/17,digital_stack,positive,Mint News
13261,16/10/17,digital_stack,positive,Mint News
13262,18/10/17,digital_stack,positive,Mint News
13263,27/10/17,digital_stack,positive,Mint News
13264,01/11/17,digital_stack,positive,Mint News
13265,10/11/17,digital_stack,positive,Mint News
13266,17/11/17,digital_stack,positive,Mint News
13267,17/11/17,digital_stack,positive,Mint News
13268,22/11/17,digital_stack,positive,Mint News
13269,29/11/17,digital_stack,positive,Mint News
13270,01/12/17,digital_stack,positive,Mint News
13271,07/12/17,digital_stack,positive,Mint News
13272,08/12/17,digital_stack,positive,Mint News
13273,26/12/17,digital_stack,positive,Mint News
13274,26/12/17,digital_stack,positive,Mint News
13275,28/12/17,digital_stack,positive,Mint News
13276,28/12/17,digital_stack,positive,Mint News
13277,06/01/18,digital_stack,positive,Mint News
13278,10/01/18,digital_stack,positive,Mint News
13279,12/01/18,digital_stack,positive,Mint News
13280,17/01/18,digital_stack,positive,Mint News
13281,18/01/18,digital_stack,positive,Mint News
13282,28/01/18,digital_stack,positive,Mint News
13283,14/02/18,digital_stack,positive,Mint News
13284,14/02/18,digital_stack,positive,Mint News
13285,27/02/18,digital_stack,positive,Mint News
13286,08/03/18,digital_stack,positive,Mint News
13287,09/03/18,digital_stack,positive,Mint News
13288,09/03/18,digital_stack,positive,Mint News
13289,10/03/18,digital_stack,positive,Mint News
13290,14/03/18,digital_stack,positive,Mint News
13291,16/03/18,digital_stack,positive,Mint News
13292,21/03/18,digital_stack,positive,Mint News
13293,21/03/18,digital_stack,positive,Mint News
13294,11/04/18,digital_stack,positive,Mint News
13295,29/01/13,aadhaar_based_schemes,positive,Mint News
13296,28/10/13,e-governance,positive,Mint News
13297,10/03/14,e-governance,positive,Mint News
13298,18/12/14,e-governance,positive,Mint News
13299,19/10/15,e-governance,positive,Mint News
13300,02/11/15,e-governance,positive,Mint News
13301,24/12/15,e-governance,positive,Mint News
13302,12/01/16,e-governance,neutral,Mint News
13303,19/01/16,e-governance,positive,Mint News
13304,03/02/16,e-governance,positive,Mint News
13305,07/03/16,e-governance,positive,Mint News
13306,06/04/16,e-governance,positive,Mint News
13307,02/08/16,e-governance,positive,Mint News
13308,02/08/16,e-governance,positive,Mint News
13309,02/08/16,e-governance,positive,Mint News
13310,15/08/16,e-governance,positive,Mint News
13311,21/08/16,e-governance,positive,Mint News
13312,25/08/16,e-governance,positive,Mint News
13313,04/10/16,e-governance,positive,Mint News
13314,12/10/16,e-governance,neutral,Mint News
13315,20/10/16,e-governance,negative,Mint News
13316,25/10/16,e-governance,positive,Mint News
13317,23/12/16,e-governance,positive,Mint News
13318,27/12/16,e-governance,positive,Mint News
13319,02/01/17,e-governance,positive,Mint News
13320,12/01/17,e-governance,negative,Mint News
13321,07/02/17,data_security,positive,Mint News
13322,21/02/17,digital_stack,positive,Mint News
13323,28/02/17,e-governance,positive,Mint News
13324,05/04/17,e-governance,positive,Mint News
13325,14/08/17,e-governance,negative,Mint News
13326,21/08/17,e-governance,positive,Mint News
13327,22/08/17,e-governance,positive,Mint News
13328,12/11/17,e-governance,positive,Mint News
13329,28/11/17,e-governance,positive,Mint News
13330,11/12/17,e-governance,negative,Mint News
13331,19/12/17,e-governance,positive,Mint News
13332,27/03/18,e-governance,negative,Mint News
13333,02/08/18,e-governance,positive,Mint News
13334,16/01/13,e-governance,negative,Mint News
13335,07/03/13,e-governance,positive,Mint News
13336,26/03/14,e-governance,positive,Mint News
13337,08/10/14,e-governance,positive,Mint News
13338,10/11/14,aadhaar_based_subsidies,positive,Mint News
13339,02/11/16,e-governance,positive,Mint News
13340,29/12/16,digital_stack,positive,Mint News
13341,25/01/17,e-governance,positive,Mint News
13342,23/04/17,macroeconomic_policy,positive,Mint News
13343,14/08/17,e-governance,negative,Mint News
13344,23/08/17,e-governance,neutral,Mint News
13345,26/12/12,aadhaar_political_debates,positive,Mint News
13346,21/03/13,aadhaar_based_subsidies,positive,Mint News
13347,11/12/14,aadhaar_based_subsidies,positive,Mint News
13348,22/08/15,aadhaar_based_subsidies,positive,Mint News
13349,22/10/15,aadhaar_based_subsidies,positive,Mint News
13350,20/11/15,aadhaar_based_subsidies,positive,Mint News
13351,29/12/15,aadhaar_based_schemes,positive,Mint News
13352,18/10/16,aadhaar_based_subsidies,positive,Mint News
13353,04/11/16,aadhaar_based_subsidies,positive,Mint News
13354,20/01/17,aadhaar_based_subsidies,positive,Mint News
13355,10/02/17,aadhaar_based_subsidies,positive,Mint News
13356,10/02/17,aadhaar_based_subsidies,positive,Mint News
13357,24/04/17,judiciary_right_to_privacy,positive,Mint News
13358,27/10/17,aadhaar_based_subsidies,negative,Mint News
13359,06/08/18,aadhaar_based_subsidies,negative,Mint News
13360,13/12/12,data_security,positive,Mint News
13361,27/08/13,data_security,neutral,Mint News
13362,13/10/14,digital_stack,positive,Mint News
13363,03/03/16,data_security,positive,Mint News
13364,24/01/17,e-governance,positive,Mint News
13365,23/02/17,data_security,positive,Mint News
13366,16/08/17,digital_stack,positive,Mint News
13367,02/10/17,data_security,negative,Mint News
13368,04/11/17,data_security,positive,Mint News
13369,06/11/17,e-governance,positive,Mint News
13370,06/11/17,digital_stack,positive,Mint News
13371,20/11/17,data_security,positive,Mint News
13372,24/11/17,aadhaar_based_schemes,positive,Mint News
13373,13/12/17,data_security,positive,Mint News
13374,09/01/18,data_security,negative,Mint News
13375,16/01/18,digital_stack,positive,Mint News
13376,29/03/18,data_security,positive,Mint News
13377,03/08/18,data_security,positive,Mint News
13378,05/08/18,data_security,negative,Mint News
13379,06/08/18,data_security,negative,Mint News
13380,03/12/13,digital_stack,negative,Mint News
13381,01/12/14,digital_stack,positive,Mint News
13382,18/02/15,digital_stack,positive,Mint News
13383,06/10/15,digital_stack,neutral,Mint News
13384,09/10/15,digital_stack,positive,Mint News
13385,16/11/15,digital_stack,positive,Mint News
13386,22/12/15,digital_stack,positive,Mint News
13387,07/01/16,digital_stack,positive,Mint News
13388,12/04/16,digital_stack,positive,Mint News
13389,12/04/16,digital_stack,positive,Mint News
13390,20/04/16,digital_stack,positive,Mint News
13391,02/08/16,digital_stack,positive,Mint News
13392,23/08/16,digital_stack,positive,Mint News
13393,24/08/16,digital_stack,positive,Mint News
13394,26/08/16,digital_stack,positive,Mint News
13395,27/08/16,e-governance,positive,Mint News
13396,29/08/16,digital_stack,positive,Mint News
13397,03/10/16,digital_stack,positive,Mint News
13398,12/10/16,digital_stack,positive,Mint News
13399,12/10/16,digital_stack,positive,Mint News
13400,09/11/16,digital_stack,positive,Mint News
13401,10/11/16,digital_stack,positive,Mint News
13402,21/11/16,digital_stack,positive,Mint News
13403,21/11/16,digital_stack,positive,Mint News
13404,24/11/16,digital_stack,positive,Mint News
13405,26/11/16,digital_stack,positive,Mint News
13406,28/11/16,digital_stack,positive,Mint News
13407,01/12/16,digital_stack,positive,Mint News
13408,01/12/16,digital_stack,positive,Mint News
13409,02/12/16,digital_stack,positive,Mint News
13410,05/12/16,digital_stack,positive,Mint News
13411,05/12/16,digital_stack,positive,Mint News
13412,05/12/16,digital_stack,positive,Mint News
13413,06/12/16,digital_stack,positive,Mint News
13414,08/12/16,digital_stack,positive,Mint News
13415,10/12/16,digital_stack,positive,Mint News
13416,10/12/16,digital_stack,positive,Mint News
13417,12/12/16,digital_stack,positive,Mint News
13418,14/12/16,digital_stack,positive,Mint News
13419,14/12/16,digital_stack,positive,Mint News
13420,14/12/16,digital_stack,positive,Mint News
13421,16/12/16,digital_stack,positive,Mint News
13422,16/12/16,digital_stack,positive,Mint News
13423,19/12/16,digital_stack,positive,Mint News
13424,22/12/16,digital_stack,positive,Mint News
13425,26/12/16,digital_stack,positive,Mint News
13426,27/12/16,digital_stack,positive,Mint News
